id,focus,signal,slack,drag,confidence,score,lane
l001,failure width,35,33,6,25,174,watch
l002,recovery gap,35,34,6,55,236,ship
l003,runbook drift,35,35,6,85,298,ship
l004,budget pressure,35,36,18,25,156,watch
l005,failure width,35,37,18,55,218,ship
l006,recovery gap,35,38,18,85,280,ship
l007,runbook drift,35,39,34,25,130,watch
l008,budget pressure,35,40,34,55,192,watch
l009,failure width,35,41,34,85,254,ship
l010,recovery gap,60,42,6,25,242,ship
l011,runbook drift,60,43,6,55,304,ship
l012,budget pressure,60,44,6,85,366,ship
l013,failure width,60,45,18,25,224,ship
l014,recovery gap,60,46,18,55,286,ship
l015,runbook drift,60,47,18,85,348,ship
l016,budget pressure,60,48,34,25,198,ship
l017,failure width,60,32,34,55,226,ship
l018,recovery gap,60,33,34,85,288,ship
l019,runbook drift,85,34,6,25,276,ship
l020,budget pressure,85,35,6,55,338,ship
l021,failure width,85,36,6,85,400,ship
l022,recovery gap,85,37,18,25,258,ship
l023,runbook drift,85,38,18,55,320,ship
l024,budget pressure,85,39,18,85,382,ship
l025,failure width,85,40,34,25,232,ship
l026,recovery gap,85,41,34,55,294,ship
l027,runbook drift,85,42,34,85,356,ship
